sample_key,material_system,n_or_p,composition,DOI,paper_title,zt_obs_max_step14,zt_pred_max_step14,zt_calc_from_obs_max_step14,pf_mape_step14,zt_pred_vs_obs_mape_step14,zt_pred_vs_calc_mape_step14,tau_eff_step12,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,additive_auto_step9,additive_manual_step9,structure_auto_step9,structure_manual_step9,needs_manual_review_step15,needs_sintering_check_later_step15,doi_url
10.1002_adfm.201908315__sample_36218,unknown,p,Cu1.96Se0.88S0.12,10.1002/adfm.201908315,,1.707557,1.9726639581070924,1.8777901148362923,0.13973404139777254,0.13511279471373816,0.12946196087450706,1.9382869397647406,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1002/adfm.201908315
10.1021_jacs.8b11050__sample_45290,unknown,p,Pb0.96Na0.02Hg0.02Se,10.1021/jacs.8b11050,,1.705539,2.438666211657029,1.6459839309631898,0.22046405131926095,0.27839495964918354,0.21927574258951565,2.526348738117137,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/jacs.8b11050
10.1016_j.nanoen.2018.09.025__sample_43732,unknown,p,Sn0.99Pb0.01Se,10.1016/j.nanoen.2018.09.025,,1.704202,0.6695805494544428,1.7358385207614828,0.6120429842140116,2.259650680263664,0.6375928655976638,0.049727564125401524,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.nanoen.2018.09.025
10.1039_c9tc03410b__sample_39819,unknown,p,(CoGe2)0.2(GeTe)17Sb2Te3,10.1039/c9tc03410b,,1.702602,1.2131150263036294,1.7148613012307647,0.3430620232960003,0.3288830012480303,0.3410776931434357,1.1347631242983827,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1039/c9tc03410b
10.1016_j.nanoen.2019.104347__sample_36244,unknown,p,Ge0.88Cu0.06Sb0.06Te,10.1016/j.nanoen.2019.104347,,1.69947,1.7631848725892343,1.6617265802912384,0.3670498744892259,0.27869336742879736,0.3670498744892245,1.883162027250347,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.nanoen.2019.104347
10.1016_j.nanoen.2020.104832__sample_33395,unknown,p,Sn0.91Ca0.09In0.03Te(Cu2Te)0.05,10.1016/j.nanoen.2020.104832,,1.691899,1.961232740888877,1.3664848231986162,0.21480348963464757,0.21832341445151393,0.21869369051909704,4.32957773546238,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.nanoen.2020.104832
10.1021_jacs.6b07010__sample_2895,unknown,p,Sn0.99SePb0.01,10.1021/jacs.6b07010,,1.688373,0.6167004866850939,0.8927561213659754,0.4364616676066226,0.3080212813025156,0.4058445397865944,0.04785830056940437,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/jacs.6b07010
10.1002_adfm.201906143__sample_27133,unknown,n,Mg3.15Mn0.05Sb1.5Bi0.49Se0.01,10.1002/adfm.201906143,,1.686166,2.000775574512147,1.691831959552567,0.11998506035256208,0.11798576890814319,0.11998506035254004,0.38885098675118107,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1002/adfm.201906143
10.1073_pnas.1711725114__sample_24311,unknown,n,Mg3.1Co0.1Sb1.5Bi0.49Te0.01,10.1073/pnas.1711725114,,1.685012,1.2277094415582566,1.4138164326401412,0.10815573693737834,0.1300869495451687,0.10815573693740385,0.5260468684077975,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1073/pnas.1711725114
10.1021_nl3002183__sample_15860,unknown,p,Tl0.02Pb0.98TeSi0.02Na0.02,10.1021/nl3002183,,1.683498,1.9913004764261877,1.656681515213802,0.1416045707956437,0.1539421280708187,0.14160457079562944,0.6460273896916392,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/nl3002183
10.1021_ja301245b__sample_31669,unknown,p,K0.02Pb0.98Te0.15Se0.85,10.1021/ja301245b,,1.679987,2.2229118723203776,1.171674236869125,0.4043027151535994,0.4437833944734317,0.4906517903839564,1.5476684671002001,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/ja301245b
10.1063_1.3427427__sample_42744,unknown,p,Bi0.4Sb1.6Te3,10.1063/1.3427427,,1.678522,1.5140717426980088,1.5139486057395328,0.12824542971981015,0.1219102785699572,0.11712078257595637,0.9592530969268763,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1063/1.3427427
10.1002_adfm.201906143__sample_27134,unknown,n,Mg3.1Mn0.1Sb1.5Bi0.49Se0.01,10.1002/adfm.201906143,,1.676799,1.5894165054302238,1.692723079693408,0.08560777783519563,0.07543035400840067,0.08560777783517882,0.32752453453556946,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1002/adfm.201906143
10.1080_21870764.2020.1723197__sample_35632,unknown,p,Bi2Te3,10.1080/21870764.2020.1723197,,1.670562,1.1165207133874795,1.6749155743950026,0.290088885855153,0.2880252578188497,0.29008888585514214,1.6400587591595144,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1080/21870764.2020.1723197
10.1007_s11664-011-1618-9__sample_17059,unknown,p,(GeTe)90(Ag0.8Sb1.2Te2.2)10,10.1007/s11664-011-1618-9,,1.667567,1.8274791382827593,1.685060456998602,0.08376279950705844,0.08413770240008712,0.07507654144011311,2.663251291604009,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1007/s11664-011-1618-9
10.1002_aenm.202000757__sample_86394,unknown,p,,10.1002/aenm.202000757,,1.666,1.5591427895514134,1.612927204069264,0.20074311372661385,0.17502640108618586,0.20074311372660675,1.8125400142831185,False,unknown,False,False,unknown,,unknown,,yes,yes,https://doi.org/10.1002/aenm.202000757
10.1007_s11664-011-1618-9__sample_17057,unknown,p,(GeTe)90(Ag0.6Sb1.4Te1.8)10,10.1007/s11664-011-1618-9,,1.663254,1.718587089240415,1.713997049697889,0.08521421583925008,0.03355845959567304,0.024444074089595882,2.3138677979478923,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1007/s11664-011-1618-9
10.1016_j.jssc.2010.10.036__sample_16821,unknown,p,AgSbTe2,10.1016/j.jssc.2010.10.036,,1.661684,1.4483256837292169,1.649003899165893,0.2286332522117335,0.2290874438923918,0.228633252211727,0.42183514901965163,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.jssc.2010.10.036
10.1063_1.3427427__sample_42741,unknown,p,Bi0.4Sb1.6Te3,10.1063/1.3427427,,1.659674,1.4787316054401818,1.5084138622150811,0.11517011008476521,0.08163905476176418,0.08479039704318773,1.4506844271710637,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1063/1.3427427
10.1021_acsami.1c12282__sample_45835,unknown,p,Sb0.05Ge0.95Te,10.1021/acsami.1c12282,,1.656008,2.4972939227829376,1.8612929507840072,0.20279787820658546,0.17757691335694153,0.2027978782065851,4.053002088628091,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/acsami.1c12282
10.1039_d4ee01652a__sample_83926,unknown,p,(Bi0.4Sb1.6Te3)98.56(C8H10N4Zn)1.44,10.1039/d4ee01652a,,1.654,2.1232398607216885,2.526025189138195,0.1281116256383542,0.35180337635304076,0.1177904980191934,1.0272851027678895,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1039/d4ee01652a
10.1016_j.jallcom.2019.07.120__sample_39044,unknown,p,Ge0.93Bi0.07Te,10.1016/j.jallcom.2019.07.120,,1.653943,1108837.076947821,1184554.9088897316,0.15033690545954217,936371.4650088288,0.09479138592169511,2.8544763353830365,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.jallcom.2019.07.120
10.1021_acsaem.1c00632__sample_44404,unknown,p,(GeTe)0.96(CuSbSe2)0.04,10.1021/acsaem.1c00632,,1.652941,2.1505929458429147,1.519524872117189,0.3011511169026727,0.38728321153322715,0.4532941880252587,2.027476747145208,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/acsaem.1c00632
10.1063_1.3427427__sample_42742,unknown,p,Bi0.4Sb1.6Te3,10.1063/1.3427427,,1.651728,1.4531985668365675,1.4999843828314028,0.11493388359746193,0.11033950099636142,0.12043467350895391,1.2250523506694495,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1063/1.3427427
10.1021_acsaem.9b00057__sample_39726,unknown,p,Ge0.93Bi0.07Te1.035,10.1021/acsaem.9b00057,,1.651443,0.8973571590283497,0.9285339127505589,0.08616371559213794,0.059828003503074455,0.08516976165022924,3.4974492665056705,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/acsaem.9b00057
10.1039_c9tc03410b__sample_39810,unknown,p,(GeTe)17Sb2Te3,10.1039/c9tc03410b,,1.650558,1.64098258292883,1.648249889060041,0.19611613900049948,0.1912437569602283,0.19247144170405975,1.6240424346136353,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1039/c9tc03410b
10.1021_jacs.5b07856__sample_9488,unknown,p,(GeTe)17Sb2Te3,10.1021/jacs.5b07856,,1.650242,1.7418370326570465,1.6401959828276806,0.14386437006407002,0.14754985448354663,0.14599486027875394,1.723640546854275,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/jacs.5b07856
10.1002_adfm.201806613__sample_41573,unknown,p,Ge0.93Bi0.07Te1.035,10.1002/adfm.201806613,,1.649844,0.9624395630075399,1.0619285869450243,0.07531437149837239,0.05417463618516641,0.05574606992088066,2.8370030338992964,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1002/adfm.201806613
10.1038_ncomms13713__sample_33444,unknown,n,Sn0.96SeBi0.04,10.1038/ncomms13713,,1.648313,0.6870568074868969,1.4750778704669327,1.9808047079350575,3.04336688655957,2.534819306086567,0.03618320160401351,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1038/ncomms13713
10.1063_1.3427427__sample_42743,unknown,p,Bi0.4Sb1.6Te3,10.1063/1.3427427,,1.648073,1.4320982219540332,1.8152477807897756,0.15027556092995242,0.1368506490777867,0.16516330599819082,1.121495461295587,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1063/1.3427427
10.1016_j.jmst.2021.08.020__sample_44462,unknown,p,Ge0.95Bi0.05Te,10.1016/j.jmst.2021.08.020,,1.648021,2.932590475798542,1.626162416948132,0.25001307715167687,0.2800457283690974,0.27808967313418664,3.4635522826625453,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.jmst.2021.08.020
10.1007_s11664-011-1618-9__sample_17058,unknown,p,(GeTe)90(Ag0.7Sb1.3Te2.3)10,10.1007/s11664-011-1618-9,,1.647798,1.727638900258673,1.656645318633305,0.06372958244865413,0.044398697749839816,0.04962098258739333,2.2783252106099896,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1007/s11664-011-1618-9
10.1021_jacs.5b07856__sample_9489,unknown,p,(GeTe)17Sb2Te3,10.1021/jacs.5b07856,,1.640843,1.5311302582304847,1.6932998341782657,0.26757730569150184,0.2656684201982581,0.26757730569149013,1.8082545638776881,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/jacs.5b07856
10.1038_srep40436__sample_15446,unknown,p,Cu1.98Se,10.1038/srep40436,,1.640637,3.0479989594411605,1.6948331343197651,0.15407928442138769,0.04275082986327421,0.1916264370729031,1.495147938519806,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1038/srep40436
10.1039_c7ee01871a__sample_34429,unknown,n,PbTe0.998I0.002Sb0.03,10.1039/c7ee01871a,,1.63972,5.023327020359126,1.8216783430465888,0.5952011431987807,0.4962916969420352,0.5952011431987786,1.6778562668978678,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1039/c7ee01871a
10.1016_j.nanoen.2016.11.016__sample_10934,unknown,n,Co23.4Sb69.1Si1.5Te6,10.1016/j.nanoen.2016.11.016,,1.639542,2.0354466040008634,1.5819493901445287,0.1245433741974878,0.15166670135913543,0.16284351085113358,1.6346670186882524,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.nanoen.2016.11.016
10.1021_jacs.8b12450__sample_45318,unknown,p,Sn0.98Na0.02Se0.995Te0.005,10.1021/jacs.8b12450,,1.63871,2.3204182449106208,1.366583356738578,0.4746739519955182,0.43808706351644333,0.47467395199550133,0.6699674950372775,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/jacs.8b12450
10.1126_science.aax5123__sample_43818,unknown,p,SnS0.91Se0.09,10.1126/science.aax5123,,1.637022,3.6464319294778207,1.8983420607902968,0.4659601811369143,0.8113762589792005,0.4295752678469783,0.8264260423966298,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1126/science.aax5123
10.1021_jacs.7b11875__sample_43930,unknown,p,Sn0.895Se,10.1021/jacs.7b11875,,1.636578,0.5448863040620859,1.6313567163370095,1.7369552544502334,0.9479770996449897,2.0473981831718246,0.07638844606360326,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/jacs.7b11875
10.1039_d0ta00174k__sample_34376,unknown,n,PbCu0.01Se,10.1039/d0ta00174k,,1.633794,2.219228724724291,1.6239846172381889,0.29920012667652157,0.3040782369836968,0.29920012667651413,1.965505288242557,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1039/d0ta00174k
10.1016_j.jallcom.2021.160128__sample_46149,unknown,p,Cu1.9Mn0.1S,10.1016/j.jallcom.2021.160128,,1.633132,3.1529864752825776,1.6162081869513665,0.4213045045095201,0.2771816806906218,0.4213045045095095,1.4730875262361058,False,unknown,False,False,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.jallcom.2021.160128
10.1038_nature23667__sample_31357,unknown,n,Ba0.3In0.3Co4.017Sb12,10.1038/nature23667,,1.632031,1.8821705291809911,1.6391268646373258,0.07204640393150336,0.07685243866875892,0.07204640393149567,2.586372543522328,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1038/nature23667
10.1016_j.jmst.2021.08.020__sample_44463,unknown,p,Ge0.95Bi0.05Te0.9Se0.1,10.1016/j.jmst.2021.08.020,,1.631398,1.8127795946491696,1.5281352547016542,0.19190283546372036,0.1439727539306155,0.14572420243864243,3.255701435948882,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.jmst.2021.08.020
10.1002_adfm.202008851__sample_41928,unknown,p,Bi0.5Sb1.5Te3C0.28,10.1002/adfm.202008851,,1.630506,1.596304743559256,1.635591335027092,0.13073554215553274,0.13066503223421597,0.13073554215551442,1.2799982769612765,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1002/adfm.202008851
10.1073_pnas.1711725114__sample_24310,unknown,n,Mg3.1Fe0.1Sb1.5Bi0.49Te0.01,10.1073/pnas.1711725114,,1.627518,1.4370735149978011,1.4207555508875285,0.09758329721767277,0.11975782892317115,0.09758329721766662,0.48566684575072283,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1073/pnas.1711725114
10.1016_j.jcrysgro.2016.01.012__sample_2814,unknown,p,(Pb0.96Tl0.04) (Te0.85Se0.15),10.1016/j.jcrysgro.2016.01.012,,1.619703,1.3671159793868484,1.3337458351421323,0.10890615172224624,0.03568921609966042,0.025019867628047695,1.0935254456469397,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.jcrysgro.2016.01.012
10.1021_jacs.7b13611__sample_44935,unknown,p,Ge0.86Mn0.1Sb0.04Te,10.1021/jacs.7b13611,,1.615772,1.927898074889029,1.6144047943676356,0.09553247002703526,0.17272499340455014,0.0955324700270418,2.972203466492709,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/jacs.7b13611
10.1016_j.mattod.2017.11.005__sample_41017,unknown,p,Sn0.97Na0.03Se,10.1016/j.mattod.2017.11.005,,1.6136,2.775212406514114,2.6307108169958737,0.20878879590091862,0.7198887001202989,0.05492872442865205,0.8890830732172907,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.mattod.2017.11.005
10.1016_j.jallcom.2019.07.120__sample_39343,unknown,p,Ge0.93Bi0.07Te,10.1016/j.jallcom.2019.07.120,,1.613189,0.8493977178814094,0.867298682000653,0.15781870489948252,0.048755054125121225,0.11502739592021842,2.829511794677402,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.jallcom.2019.07.120
10.1016_j.nanoen.2019.104347__sample_36243,unknown,p,Ge0.93Cu0.06Sb0.04Te,10.1016/j.nanoen.2019.104347,,1.610464,1.8636050280163017,1.58473370555521,0.2931560813780086,0.3438715718912589,0.29315608137800847,2.6239648303325223,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.nanoen.2019.104347
10.1016_j.scriptamat.2019.09.009__sample_35186,unknown,p,Cu2Se,10.1016/j.scriptamat.2019.09.009,,1.606796,1.7328557539339684,1.5780691265454054,0.16865943325643798,0.1509249939736568,0.16971972009572575,0.6517041882304624,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.scriptamat.2019.09.009
10.15541_jim20200635__sample_45626,unknown,n,(PbTe)0.94(PbS)0.05(Sb2Se3)0.01,10.15541/jim20200635,,1.603744,2.54217285914675,1.6026019611349822,0.38278062743531543,0.5851487888009246,0.4338568319888108,0.4231704520464999,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.15541/jim20200635
10.1002_aenm.201601450__sample_3199,unknown,p,PbTe0.85Se0.15Na0.02(SrTe)0.05,10.1002/aenm.201601450,,1.602461,1.1698943737130139,1.2886301524916477,0.3419788185562857,0.21248072971985527,0.29168675878095807,1.6242605017082181,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1002/aenm.201601450
10.1039_c9ee03087e__sample_35657,unknown,p,Ge0.91Cd0.03Sb0.06Te,10.1039/c9ee03087e,,1.602415,2.0079586273977665,1.6063917855383802,0.10690871548174292,0.1050706156770242,0.10690871548174653,2.5026442225814898,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1039/c9ee03087e
10.1016_j.nanoen.2020.104740__sample_33423,unknown,p,Ge0.93Ti0.03Sb0.04Te,10.1016/j.nanoen.2020.104740,,1.600878,2.261015823039628,1.719082483160949,0.13965702043524333,0.2050904535278388,0.1410510464587374,2.6599999192336523,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.nanoen.2020.104740
10.1016_j.scriptamat.2020.03.018__sample_28479,unknown,p,Ge0.94Bi0.06Te(SiC)0.004,10.1016/j.scriptamat.2020.03.018,,1.600126,1.7682227098532906,1.5936474562941878,0.13908689856613773,0.1270370793108661,0.12195130310138891,1.52173662807125,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.scriptamat.2020.03.018
10.1021_jacs.8b12450__sample_45319,unknown,p,Sn0.98Na0.02Se0.99Te0.01,10.1021/jacs.8b12450,,1.6,3.9314591074394936,1.5901641218870377,0.7128814813054417,0.7416138071179972,0.7460486993048826,0.7732981253837558,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/jacs.8b12450
10.1016_j.mtphys.2021.100497__sample_45593,unknown,p,Ge0.86Al0.04Sb0.1Te,10.1016/j.mtphys.2021.100497,,1.599037,1.6425841202899014,1.6108015425958673,0.10152184111454784,0.12485916249676787,0.1015218411145379,2.762907520728751,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.mtphys.2021.100497
10.1039_c9tc03410b__sample_39811,unknown,p,(GeTe)17Sb2Te3,10.1039/c9tc03410b,,1.596935,1.423534792967018,1.5956118803280954,0.2688037489100426,0.26262967806000653,0.26880374891003506,1.7846540067381078,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1039/c9tc03410b
10.1038_nature23667__sample_31359,unknown,n,Ba0.3In0.3Co4.05Sb12,10.1038/nature23667,,1.596875,1.8444223533517468,1.6146246100270174,0.07364526775369493,0.08371102103603743,0.07919552442152937,2.3593078952692834,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1038/nature23667
10.1080_21870764.2020.1723197__sample_35631,unknown,p,Bi2Te3,10.1080/21870764.2020.1723197,,1.595056,1.0046015517331923,1.59168857187017,0.3182798724840358,0.32310360267259663,0.3182798724840284,1.4982644031724328,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1080/21870764.2020.1723197
10.1021_jacs.8b04193__sample_44994,unknown,p,Na1.15Pb19.85Sb0.85Te22,10.1021/jacs.8b04193,,1.59401,2.755981197566784,1.585959357458763,0.36621338982321805,0.3360762617617419,0.34039852079478644,0.7390804851477993,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/jacs.8b04193
10.1016_j.jmst.2021.08.020__sample_44465,unknown,p,Ge0.95Bi0.05Te0.7Se0.3,10.1016/j.jmst.2021.08.020,,1.593404,2.4477922840789663,1.583600421947343,0.18342031966410616,0.26627639924793256,0.19662260578536178,2.448998633452591,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.jmst.2021.08.020
10.1021_acsami.0c01004__sample_32844,unknown,n,Mg3.18Mn0.02Sb1.5Bi0.49Se0.01,10.1021/acsami.0c01004,,1.590537,1.5568157927804482,1.5874121140645954,0.1816039202721573,0.18533303289886727,0.1816039202721582,0.45448104175151177,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/acsami.0c01004
10.1021_acsami.1c12282__sample_45837,unknown,p,Sb0.15Ge0.85Te,10.1021/acsami.1c12282,,1.580759,1.0922831709185763,1.6502837719995238,0.4692996124219653,0.5003815890063253,0.4692996124219156,0.8583518399591604,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1021/acsami.1c12282
10.1039_d0ee02323j__sample_37118,unknown,p,Cu0.89Ag0.2In0.91Te2,10.1039/d0ee02323j,,1.579728,0.452155942018087,1.6199674861496711,0.8020766901065131,0.7339016832289591,0.6969152726540937,0.11992821449309467,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1039/d0ee02323j
10.1016_j.mseb.2021.115338__sample_46021,unknown,n,Mg1.98Cr0.02(Si0.3Sn0.7)0.98Bi0.02,10.1016/j.mseb.2021.115338,,1.572583,1.8598276040798045,1.5506352301573223,0.07074817058180544,0.07478549138788702,0.07074817058181133,2.9417782175679545,False,unknown,True,False,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.mseb.2021.115338
10.1016_j.jallcom.2021.159681__sample_45500,unknown,p,Pb0.58Sn0.4Zn0.02Te,10.1016/j.jallcom.2021.159681,,1.572574,1.9322879271944262,1.5706354525713135,0.24286183983664586,0.24310626917140613,0.24286183983664777,1.592890298552279,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.jallcom.2021.159681
10.1039_d0ee02323j__sample_37119,unknown,p,Cu0.9Ag0.2In0.9Te2,10.1039/d0ee02323j,,1.567855,0.4855027086854241,1.6289752063227614,0.8266014097288865,0.5058520097938594,0.4885308713944533,0.11814303652993358,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1039/d0ee02323j
10.1016_j.joule.2019.10.010__sample_31519,unknown,p,Sb2Si2Te6.93,10.1016/j.joule.2019.10.010,,1.562176,0.2842900549712808,0.3581959605707568,0.15334466188055643,0.06872552141778053,0.14270154557589626,0.7141405979079789,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.joule.2019.10.010
10.1016_j.mtphys.2018.05.001__sample_44013,unknown,n,Ag9GaSe5.53Te0.45,10.1016/j.mtphys.2018.05.001,,1.560953,2.2796337737651076,1.5808941584113956,0.17986288671193235,0.17692168166847383,0.16791024921082334,0.4717022732098357,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.mtphys.2018.05.001
10.1016_j.scriptamat.2019.09.009__sample_35185,unknown,p,Cu2Se,10.1016/j.scriptamat.2019.09.009,,1.56068,1.6845802577505207,1.5400367621762263,0.1930576108202453,0.16922104932709978,0.19761186856564725,0.6230157453364507,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.scriptamat.2019.09.009
10.1007_s11664-012-2416-8__sample_15526,unknown,p,(GeTe)0.85(Mn0.6Sn0.4Te)0.15,10.1007/s11664-012-2416-8,,1.56035,1.5304822981458754,1.5520892224366252,0.14557049024259067,0.15911768583850153,0.1455704902425758,1.795536777722032,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1007/s11664-012-2416-8
10.1002_aelm.201901391__sample_34789,unknown,n,Mg3.19La0.01Sb1.5Bi0.5,10.1002/aelm.201901391,,1.557617,2.2402972072897187,1.5470456702148363,0.14811602636604906,0.15956658167061877,0.14811602636603666,0.5875240030075422,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1002/aelm.201901391
10.1073_pnas.1711725114__sample_24321,unknown,n,Mg3.125Co0.075Sb1.5Bi0.49Te0.01,10.1073/pnas.1711725114,,1.556083,1.6040984042734954,1.4124037074184723,0.1049516247979746,0.07462666783531237,0.09884576217957824,0.5431543569048706,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1073/pnas.1711725114
10.1039_c0jm00138d__sample_16920,unknown,p,(Ag2Te)50(Sb2Te3)50,10.1039/c0jm00138d,,1.555007,1.4858677726362075,1.552710014423968,0.12805911900034836,0.13089933476218454,0.12805911900035669,0.6291686665615382,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1039/c0jm00138d
10.1002_adfm.202008851__sample_41927,unknown,p,Bi0.5Sb1.5Te3C0.17,10.1002/adfm.202008851,,1.550507,1.431862658733454,1.53133232505516,0.15090815200355048,0.1603411620691494,0.15956883837758598,1.3087932742485926,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1002/adfm.202008851
10.1063_1.3097026__sample_6625,unknown,p,Bi0.52Sb1.48Te3,10.1063/1.3097026,,1.55018,1.5241150370354453,1.5746170369181165,0.06157037884087166,0.058470201015725205,0.06157037884087512,0.9789661479348043,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1063/1.3097026
10.1063_1.3143104__sample_29966,unknown,p,Bi0.52Sb1.48Te3,10.1063/1.3143104,,1.546085,1.5016338056641063,1.576788280649159,0.06177247727427941,0.05438534405747031,0.06177247727427386,0.9747742724202453,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1063/1.3143104
10.1016_j.jallcom.2019.07.120__sample_39342,unknown,p,Ge0.95Bi0.05Te,10.1016/j.jallcom.2019.07.120,,1.545962,0.8066877238236204,0.7949846087736143,0.24558541177296433,0.159965403332972,0.16104685468049357,3.891660790732628,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1016/j.jallcom.2019.07.120
10.1073_pnas.1711725114__sample_24312,unknown,n,Mg3.1Hf0.1Sb1.5Bi0.49Te0.01,10.1073/pnas.1711725114,,1.543489,2.1233498685968613,1.547427586155907,0.17474493606633001,0.1297761583197114,0.1962576057299263,0.5901053586436885,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1073/pnas.1711725114
10.1063_1.4869220__sample_16942,unknown,n,(SiC)0.8AgPb20SbTe20,10.1063/1.4869220,,1.543401,0.4963365604288459,1.733754724808609,2.2430902987863184,0.8599679908828195,0.9526155173450123,0.14260665540958536,False,unknown,True,True,unknown,,unknown,,yes,yes,https://doi.org/10.1063/1.4869220
